-1.9512900697356823, -0.03686826513976338
-1.7025365041655558, -0.07174982558496434
-1.625996945528593, -0.07971052526939049
-1.4729178282546673, -0.04050621929662479
-1.3676759351288457, -0.03932923412822853
-1.2624340420030222, -0.05420204671069151
-1.1906782057808698, -0.061879199968185805
-1.0041130316032731, -0.11765224715242195
-0.7410082987887154, -0.07585589884289246
-0.669252462566563, -0.04678856870196124
-0.5831454590999812, -0.02734538514092011
-0.47790356597415773, -0.031197336601126335
-0.3917965625075759, -0.019213487613818137
-0.3343918935298529, 0.007150980158260101
-0.28894653058915765, 0.034045091256116766
-0.26741977972251085, 0.05689821994247923
-0.23871744523365024, 0.08239956525773362
-0.20618813281294202, 0.11001948387610117
-0.18513975418777662, 0.14273967155751988
-0.1765290538411186, 0.17234084854268805
-0.15739416418187702, 0.20755232149721226
-0.1382592745226372, 0.24894296658581722
-0.11816764038043459, 0.28797964133762954
-0.10955694003377658, 0.319758240884331
-0.06969258657702504, 0.37586120057789046
-0.045773974502974824, 0.40803212851405735
-0.040534659477231116, 0.4451912316877136
0.00046867550685725234, 0.5525659071931293
-0.004315046907953146, 0.5957612628732754
0.06504892810679408, 0.4762972682810457
0.0817919565586287, 0.4501093482842269
0.0961431238030599, 0.42529457765053713
0.11527801346229971, 0.4005778891142138
0.12484545829192051, 0.3738995586305632
0.1391966255363517, 0.34624040717324894
0.15354779278078112, 0.31740427054753834
0.16789896002521232, 0.2882738876297286
0.18225012726964174, 0.25933966890665167
0.19755803899703395, 0.22913038291781201
0.22530362900293355, 0.1928400068922579
0.24922224107698376, 0.1611594894429227
0.330545522128757, 0.07200286293689917
0.3688153014472384, 0.040518509682296755
0.41665252559533883, 0.011388126764487083
0.49797580664711205, -0.012472572558457129
0.6032176997729355, -0.008620621098250902
0.7084595928987589, -0.007550634581527049
0.7993503187801512, -0.028923615253087953
0.8663224325874932, -0.056877013002501364
0.9332945463948352, -0.08350630243746882
1.0241852722762275, -0.1066313860301652
1.129427165402051, -0.10149545074989019
1.2155341688686345, -0.07503621274347361
1.2825062826759765, -0.04779741313201524
1.3494783964833186, -0.020558613520556768
1.3925318982166086, -0.005678158177260029
1.5121249585868632, 0.04669768181637757
-1.9999999999999991, -0.041584158415837846
-1.9114688128772626, -0.03168316831682816
-1.830985915492957, -0.027722772277224195
-1.7505030181086507, -0.05148514851484787
-1.4044265593561356, -0.03366336633663014
-1.098591549295774, -0.08910891089108541
-0.8732394366197163, -0.11881188118811481
-0.7927565392354108, -0.10297029702969895
-0.6076458752515084, -0.02376237623762023
-0.08450704225352013, 0.3504950495049519
-0.028169014084506117, 0.5128712871287134
0.044265593561370054, 0.5148514851485153
1.6941649899396385, -0.003960396039600633
1.839034205231389, -0.04752475247524379
1.9919517102615707, -0.061386138613857555
